"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION"
"0021500278","0","12","0","1","7:41 PM","12:00",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","1","10","0","1","7:41 PM","12:00","Jump Ball Biyombo vs. Lauvergne: Tip to Lowry",NA,NA,NA,NA,"4","202687","Bismack Biyombo","1610612761","Toronto","Raptors","TOR","5","203530","Joffrey Lauvergne","1610612743","Denver","Nuggets","DEN","4","200768","Kyle Lowry","1610612761","Toronto","Raptors","TOR"
"0021500278","2","2","86","1","7:42 PM","11:34","MISS Scola 11' Turnaround Fadeaway Shot",NA,NA,NA,NA,"4","2449","Luis Scola","1610612761","Toronto","Raptors","TOR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","3","4","0","1","7:42 PM","11:34",NA,NA,"Gallinari REBOUND (Off:0 Def:1)",NA,NA,"5","201568","Danilo Gallinari","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","4","1","58","1","7:42 PM","11:14",NA,NA,"Lauvergne 7' Turnaround Hook Shot (2 PTS) (Arthur 1 AST)","2 - 0","-2","5","203530","Joffrey Lauvergne","1610612743","Denver","Nuggets","DEN","5","201589","Darrell Arthur","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA
"0021500278","5","2","1","1","7:42 PM","10:59","MISS Lowry 25' 3PT Jump Shot",NA,NA,NA,NA,"4","200768","Kyle Lowry","1610612761","Toronto","Raptors","TOR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","6","4","0","1","7:42 PM","10:59",NA,NA,"Lauvergne REBOUND (Off:0 Def:1)",NA,NA,"5","203530","Joffrey Lauvergne","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","7","2","1","1","7:42 PM","10:47",NA,NA,"MISS Foye 21' Jump Shot",NA,NA,"5","200751","Randy Foye","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","8","4","0","1","7:42 PM","10:46","Lowry REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","200768","Kyle Lowry","1610612761","Toronto","Raptors","TOR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","9","1","41","1","7:43 PM","10:41","Scola  Running Layup (2 PTS) (Lowry 1 AST)",NA,NA,"2 - 2","TIE","4","2449","Luis Scola","1610612761","Toronto","Raptors","TOR","4","200768","Kyle Lowry","1610612761","Toronto","Raptors","TOR","0","0",NA,NA,NA,NA,NA
"0021500278","10","1","63","1","7:43 PM","10:19",NA,NA,"Gallinari 17' Fadeaway Jumper (2 PTS)","4 - 2","-2","5","201568","Danilo Gallinari","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500278","11","5","1","1","7:43 PM","10:13","Lowry Bad Pass Turnover (P1.T1)",NA,"Arthur STEAL (1 STL)",NA,NA,"4","200768","Kyle Lowry","1610612761","Toronto","Raptors","TOR","5","201589","Darrell Arthur","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA
"0021500278","13","1","1","1","7:44 PM","9:51",NA,NA,"Arthur 24' 3PT Jump Shot (3 PTS) (Mudiay 1 AST)","7 - 2","-5","5","201589","Darrell Arthur","1610612743","Denver","Nuggets","DEN","5","1626144","Emmanuel Mudiay","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA
"0021500278","14","1","108","1","7:44 PM","9:31","Biyombo  Cutting Dunk Shot (2 PTS) (DeRozan 1 AST)",NA,NA,"7 - 4","-3","4","202687","Bismack Biyombo","1610612761","Toronto","Raptors","TOR","4","201942","DeMar DeRozan","1610612761","Toronto","Raptors","TOR","0","0",NA,NA,NA,NA,NA
"0021500278","15","1","3","1","7:44 PM","9:12",NA,NA,"Lauvergne 9' Hook Shot (4 PTS) (Foye 1 AST)","9 - 4","-5","5","203530","Joffrey Lauvergne","1610612743","Denver","Nuggets","DEN","5","200751","Randy Foye","1610612743","Denver","Nuggets","DEN","0","0",NA,NA,NA,NA,NA
"0021500278","16","2","79","1","7:45 PM","9:00","MISS DeRozan 18' Pullup Jump Shot",NA,NA,NA,NA,"4","201942","DeMar DeRozan","1610612761","Toronto","Raptors","TOR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
